"VARIABLE","UNIT","COUNTRY","TIME_FORMAT","POWERCODE","obsTime","obsValue","OBS_STATUS","UNIT_label","VARIABLE_label"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1978",72616,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1979",74554,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1980",77205,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1981",77229,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1982",79593,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1983",80601,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1984",82799,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1985",82627,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1986",78206,"B","Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1987",80781,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1988",82942,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1989",84701,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1990",85949,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1991",88578,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1992",86581,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1993",84801,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1994",82194,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1995",81299,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1996",82664,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1997",83457,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1998",90157,"B","Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","1999",91474,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","2000",93119,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","2001",94410,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","2002",96150,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","2003",97283,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","2004",98501,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","2005",100081,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","2006",101361,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","2007",103191,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","2008",104695,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","2009",107382,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","2010",109438,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","2011",111037,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","2012",112750,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","2013",114597,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","2014",116700,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","CHE","P1Y","6","2015",118598,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1970",2610,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1971",3011,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1972",3252,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1973",3442,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1974",3689,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1975",4144,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1976",4099,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1977",4445,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1978",4630,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1979",5080,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1980",5282,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1981",5314,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1982",5495,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1983",5755,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1984",5925,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1985",6051,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1986",6367,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1987",6581,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1988",6653,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1989",6600,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1990",6504,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1991",5895,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1992",3783,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1993",2523,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1994",2139,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1995",2182,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1996",2077,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1997",1860,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1998",1723,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","1999",1356,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","2000",1336,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","2001",1394,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","2002",1653,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","2003",1992,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","2004",2295,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","2005",2414,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","2006",2677,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","2007",2943,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","2008",3085,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","2009",2723,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","2010",2816,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","2011",3096,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","2012",3182,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","2013",3454,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","2014",3131,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","2015",3103,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","MDA","P1Y","6","2016",3228,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1970",7026,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1971",7463,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1972",8021,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1973",8433,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1974",8804,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1975",9571,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1976",9454,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1977",10131,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1978",10257,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1979",10258,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1980",10696,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1981",10882,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1982",11209,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1983",11534,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1984",12334,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1985",12472,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1986",12362,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1987",12178,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1988",11336,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1989",11063,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1990",10433,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1991",5963,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1992",4712,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1993",4455,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1994",5223,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1995",5191,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1996",5471,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1997",5617,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1998",5056,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","1999",4492,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","2000",4583,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","2001",4719,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","2002",4752,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","2003",4880,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","2004",4603,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","2005",4669,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","2006",4899,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","2007",5419,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","2008",5903,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","2009",5273,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","2010",5026,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","2011",4631,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","2012",4353,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","2013",4455,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","2014",4575,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","2015",4328,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","HRV","P1Y","6","2016",4638,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1970",85411,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1971",92414,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1972",94839,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1973",99273,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1974",101189,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1975",109401,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1976",115218,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1977",119313,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1978",128746,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1979",128314,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1980",130192,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1981",130677,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1982",133355,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1983",135986,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1984",141390,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1985",143507,"B","Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1986",147619,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1987",149196,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1988",152764,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1989",157635,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1990",161460,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1991",151400,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1992",156900,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1993",153500,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1994",155500,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1995",158600,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1996",160200,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1997",165100,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1998",167000,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","1999",171400,"B","Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","2000",171953,"E","Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","2001",172583,"E","Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","2002",175127,"E","Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","2003",176200,"E","Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","2004",181528,"E","Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","2005",179564,"E","Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","2006",179519,"E","Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","2007",182151,"E","Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","NLD","P1Y","6","2008",178549,"E","Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1970",371180,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1971",387240,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1972",407630,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1973",453400,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1974",436810,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1975",454600,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1976",465480,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1977",482690,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1978",503260,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1979",516240,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1980",535251,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1981",552772,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1982",558533,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1983",573021,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1984",584010,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1985",588473,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1986",614147,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1987",634593,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1988",660745,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1989",674612,"B","Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1990",726432,"B","Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1991",732438,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1992",747977,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1993",749353,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1994",759407,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1995",764587,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1996",773214,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1997",786700,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1998",811165,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","1999",829655,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","2000",835572,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","2001",861344,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","2002",869656,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","2003",869570,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","2004",872174,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","2005",864569,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","2006",866880,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","2007",876052,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","2008",869392,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","2009",870938,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","2010",880537,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","2011",887001,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","2012",890943,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","2013",894213,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","2014",902949,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","2015",920747,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","FRA","P1Y","6","2016",941628,"E","Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","ALB","P1Y","6","1970",1029,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","ALB","P1Y","6","1971",1125,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","ALB","P1Y","6","1972",1220,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","ALB","P1Y","6","1973",1325,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","ALB","P1Y","6","1974",1399,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","ALB","P1Y","6","1975",1523,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","ALB","P1Y","6","1976",1568,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","ALB","P1Y","6","1977",1693,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","ALB","P1Y","6","1978",1695,NA,"Passenger-kilometres","Total inland passenger transport"
"T-PASS-TOT-INLD","PKM","ALB","P1Y","6","1979",1701,NA,"Passenger-kilometres","Total inland passenger transport"
