"VARIABLE","UNIT","COUNTRY","MEASURE","TIME_FORMAT","POWERCODE","obsTime","obsValue","UNIT_label","VARIABLE_label","label.y"
"I-CPV-TOT-INLD","EUR","FIN","EUR_CONST","P1Y","0","2001",34973154179,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","AMD","ARM","NAT","P1Y","0","2009",38966900000,NA,"Armenian Dram","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","FIN","EUR_CONST","P1Y","0","1996",33767075639,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","CHF","CHE","NAT","P1Y","0","2005",6.5342e+10,NA,"Swiss Franc","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","BEL","EUR","P1Y","0","2013",1.9687e+10,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ISR","EUR_CONST","P1Y","0","2009",21621695340,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ISR","EUR","P1Y","0","2003",11057303677,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","NOK","NOR","NAT","P1Y","0","1996",1.67976e+11,NA,"Norwegian Krone","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","ILS","ISR","NAT","P1Y","0","2015",137295162635,NA,"New Israeli Sheqel","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","AMD","ARM","NAT","P1Y","0","2001",6.82e+08,NA,"Armenian Dram","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","DEU","EUR_CONST","P1Y","0","2009",18225470788,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","FIN","EUR_CONST","P1Y","0","2005",36301864101,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","LVA","EUR","P1Y","0","2014",6677312734,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","USA","EUR","P1Y","0","2010",2411178999774,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","BEL","EUR","P1Y","0","2014",2.0332e+10,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","FIN","NAT","P1Y","0","2012",4.2948e+10,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","BEL","EUR","P1Y","0","2015",2.0599e+10,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","SWE","EUR_CONST","P1Y","0","2008",71272685499,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","USD","USA","NAT","P1Y","0","2008",3.077e+12,NA,"US Dollar","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","SWE","EUR_CONST","P1Y","0","2009",70616387730,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","SWE","EUR_CONST","P1Y","0","2006",66822229070,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","SWE","EUR_CONST","P1Y","0","2003",60181156482,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","SEK","SWE","NAT","P1Y","0","2006",5.52982e+11,NA,"Swedish Krona","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","AMD","ARM","NAT","P1Y","0","2003",273500000,NA,"Armenian Dram","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","SWE","EUR","P1Y","0","2006",59753414592,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","USD","USA","NAT","P1Y","0","2015",3.6948e+12,NA,"US Dollar","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","CHE","EUR_CONST","P1Y","0","2007",48283180201,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","FIN","EUR_CONST","P1Y","0","1999",34838448627,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","CHE","EUR_CONST","P1Y","0","2003",52061996533,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","USD","USA","NAT","P1Y","0","2010",3.1965e+12,NA,"US Dollar","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ARM","EUR","P1Y","0","2014",36011089,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ISR","EUR","P1Y","0","1999",7971064928,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","USA","EUR","P1Y","0","2000",1788436552620,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","SEK","SWE","NAT","P1Y","0","2010",6.89246e+11,NA,"Swedish Krona","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ARM","EUR","P1Y","0","1996",NA,"M","Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","DEU","NAT","P1Y","0","2012",1.7046e+10,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","FIN","NAT","P1Y","0","1995",2.1262e+10,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","DEU","NAT","P1Y","0","2010",1.6877e+10,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","FIN","NAT","P1Y","0","1999",2.3247e+10,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","LVA","EUR_CONST","P1Y","0","2014",5949827344,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","FIN","EUR","P1Y","0","2008",3.7837e+10,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","BEL","NAT","P1Y","0","2014",2.0332e+10,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","CHF","CHE","NAT","P1Y","0","2007",66978500000,NA,"Swiss Franc","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ISR","EUR_CONST","P1Y","0","2001",15153318398,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","LTU","EUR_CONST","P1Y","0","2015",2929189909,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ISR","EUR_CONST","P1Y","0","2004",18255924555,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","USD","USA","NAT","P1Y","0","2001",1.7301e+12,NA,"US Dollar","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","GBR","EUR_CONST","P1Y","0","2013",429842552797,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ISR","EUR","P1Y","0","2007",14873351958,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ISR","EUR","P1Y","0","2004",11194587428,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","LVA","NAT","P1Y","0","1999",3674029871,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","DEU","EUR_CONST","P1Y","0","2006",17009734867,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","CHE","EUR_CONST","P1Y","0","2006",49233380086,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","USA","EUR","P1Y","0","2008",2092058743541,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","USD","USA","NAT","P1Y","0","2014",3.6626e+12,NA,"US Dollar","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","NOK","NOR","NAT","P1Y","0","1999",1.98536e+11,NA,"Norwegian Krone","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","CHE","EUR_CONST","P1Y","0","2004",51371144504,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","SEK","SWE","NAT","P1Y","0","2002",4.17688e+11,NA,"Swedish Krona","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","USD","USA","NAT","P1Y","0","2007",2.8937e+12,NA,"US Dollar","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","DEU","EUR_CONST","P1Y","0","2010",1.6877e+10,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","SWE","EUR_CONST","P1Y","0","2005",63936934426,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","ILS","ISR","NAT","P1Y","0","2006",72088995925,NA,"New Israeli Sheqel","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","ILS","ISR","NAT","P1Y","0","2008",93747545903,NA,"New Israeli Sheqel","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","LVA","NAT","P1Y","0","2003",3741052802,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ARM","EUR_CONST","P1Y","0","2012",30147738,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","CHE","EUR_CONST","P1Y","0","1997",53448040679,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","FIN","EUR_CONST","P1Y","0","2002",35069398016,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","DEU","EUR_CONST","P1Y","0","1999",22842408984,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","USD","USA","NAT","P1Y","0","2012",3.5375e+12,NA,"US Dollar","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","GBR","EUR","P1Y","0","2013",495597678088,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ARM","EUR","P1Y","0","2011",272597127,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ARM","EUR","P1Y","0","2007",29057314,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","FIN","EUR_CONST","P1Y","0","2008",38069605288,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","BEL","EUR_CONST","P1Y","0","2014",19034245165,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","USA","EUR","P1Y","0","2001",1931777579277,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","LVA","EUR_CONST","P1Y","0","2005",8240908862,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","BEL","EUR_CONST","P1Y","0","2013",18491870415,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","LVA","EUR","P1Y","0","1999",3674029871,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","LVA","EUR_CONST","P1Y","0","2003",6996545357,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","ILS","ISR","NAT","P1Y","0","2007",83670041438,NA,"New Israeli Sheqel","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","FIN","NAT","P1Y","0","2004",2.8551e+10,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ISR","EUR_CONST","P1Y","0","2003",17588749323,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ISR","EUR","P1Y","0","2001",11276449343,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","LVA","EUR_CONST","P1Y","0","2012",7327918271,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","FIN","NAT","P1Y","0","2010",3.8728e+10,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","USA","EUR","P1Y","0","2011",2441666666667,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","NOK","NOR","NAT","P1Y","0","2001",2.22957e+11,NA,"Norwegian Krone","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","NOK","NOR","NAT","P1Y","0","2000",2.10955e+11,NA,"Norwegian Krone","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ISR","EUR_CONST","P1Y","0","2012",23003456109,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ISR","EUR","P1Y","0","2006",12897678766,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","USA","EUR_CONST","P1Y","0","1998",1906805937842,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","DEU","EUR","P1Y","0","1996",18268458915,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","AMD","ARM","NAT","P1Y","0","2004",2599900000,NA,"Armenian Dram","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","USD","USA","NAT","P1Y","0","2013",3.6203e+12,NA,"US Dollar","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","AMD","ARM","NAT","P1Y","0","1999",NA,"M","Armenian Dram","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","SWE","EUR_CONST","P1Y","0","2013",74883004161,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","SEK","SWE","NAT","P1Y","0","2007",5.89664e+11,NA,"Swedish Krona","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","SWE","EUR","P1Y","0","2013",88413569901,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ARM","EUR_CONST","P1Y","0","2001",2100096,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","NOR","EUR","P1Y","0","2011",54252957631,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","USA","EUR_CONST","P1Y","0","2004",2293559576072,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","USA","EUR_CONST","P1Y","0","2002",2193217689639,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","SWE","EUR_CONST","P1Y","0","2004",61833141142,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","FIN","EUR_CONST","P1Y","0","1995",33552154016,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","NOK","NOR","NAT","P1Y","0","2008",3.46655e+11,NA,"Norwegian Krone","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ARM","EUR_CONST","P1Y","0","2014",31613500,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","CHE","EUR_CONST","P1Y","0","2012",51240402322,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","FIN","EUR_CONST","P1Y","0","2011",38705056312,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ARM","EUR","P1Y","0","2012",33525431,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","CHE","EUR_CONST","P1Y","0","2013",50943364791,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ISR","EUR","P1Y","0","2000",9420605172,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","FIN","EUR_CONST","P1Y","0","2012",38459403068,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ARM","EUR","P1Y","0","2000",NA,"M","Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","CHF","CHE","NAT","P1Y","0","1998",58529100000,NA,"Swiss Franc","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","LVA","EUR_CONST","P1Y","0","2002",5351785638,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ARM","EUR","P1Y","0","2002",831252,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","SEK","SWE","NAT","P1Y","0","2011",7.31142e+11,NA,"Swedish Krona","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","USA","EUR","P1Y","0","1996",1013309182548,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","DEU","NAT","P1Y","0","2007",1.616e+10,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","LVA","EUR_CONST","P1Y","0","2006",8958836154,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","NOR","EUR","P1Y","0","1997",22164467613,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","USA","EUR","P1Y","0","2007",2111419190077,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","LVA","EUR_CONST","P1Y","0","2011",7027784963,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","FIN","EUR_CONST","P1Y","0","2013",38855975485,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ISR","EUR_CONST","P1Y","0","1998",13028341190,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","LVA","EUR_CONST","P1Y","0","2010",4936837668,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","ILS","ISR","NAT","P1Y","0","2003",56858866968,NA,"New Israeli Sheqel","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","ILS","ISR","NAT","P1Y","0","2004",62333701714,NA,"New Israeli Sheqel","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ISR","EUR_CONST","P1Y","0","2008",20093407436,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","ISR","EUR","P1Y","0","2002",11296605376,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","USA","EUR","P1Y","0","2013",2725924252692,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","USA","EUR_CONST","P1Y","0","1997",1812033825581,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","SWE","EUR","P1Y","0","2015",83095098092,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","AMD","ARM","NAT","P1Y","0","2005",11319400000,NA,"Armenian Dram","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","LTU","NAT","P1Y","0","2015",2994600000,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","SWE","EUR_CONST","P1Y","0","2012",75039174541,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","SWE","EUR_CONST","P1Y","0","2010",72268461724,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","AMD","ARM","NAT","P1Y","0","2014",19886800000,NA,"Armenian Dram","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","USA","EUR_CONST","P1Y","0","2005",2258411103137,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","CHF","CHE","NAT","P1Y","0","2012",73909848054,NA,"Swiss Franc","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","CHE","EUR","P1Y","0","2001",40977159881,NA,"Euro","Total inland transport infrastructure capital value"
"I-CPV-TOT-INLD","EUR","CHE","EUR","P1Y","0","2000",39077604468,NA,"Euro","Total inland transport infrastructure capital value"
