"POWERCODE","SUBJECT","UNIT","LOCATION","SEX","FREQUENCY","TIME_FORMAT","REFERENCEPERIOD","obsTime","obsValue","OBS_STATUS","UNIT_label","SUBJECT_label","POWERCODE_label"
"3","YP99TTL1_ST","PER","BRA","TT","A","P1Y",NA,"2008",191999.8,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BRA","TT","A","P1Y",NA,"2009",193995.1,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BRA","TT","A","P1Y",NA,"2010",193252.6,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BRA","TT","A","P1Y",NA,"2011",197825.3,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BRA","TT","A","P1Y",NA,"2012",199688.9,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BRA","TT","A","P1Y",NA,"2013",201467.1,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","FE","A","P1Y",NA,"1995",5180.082,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","FE","A","P1Y",NA,"1996",5191.354,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","FE","A","P1Y",NA,"1997",5204.019,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","FE","A","P1Y",NA,"1998",5214.813,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","FE","A","P1Y",NA,"1999",5226.552,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","FE","A","P1Y",NA,"2000",5239.233,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","FE","A","P1Y",NA,"2001",5256.416,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","FE","A","P1Y",NA,"2002",5278.198,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","FE","A","P1Y",NA,"2003",5299.102,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","FE","A","P1Y",NA,"2004",5321.886,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","FE","A","P1Y",NA,"2005",5351.044,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","FE","A","P1Y",NA,"2006",5385.343,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","FE","A","P1Y",NA,"2007",5422.841,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","FE","A","P1Y",NA,"2008",5463.493,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","FE","A","P1Y",NA,"2009",5506.056,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","FE","A","P1Y",NA,"2010",5563.302,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","FE","A","P1Y",NA,"2011",5620.995,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","FE","A","P1Y",NA,"2012",5658.638,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","FE","A","P1Y",NA,"2013",5681.328,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","FE","A","P1Y",NA,"2014",5705.901,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1957",171984.1,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1958",174881.9,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1959",177829.6,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","POL","TT","A","P1Y",NA,"1967",31944,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","POL","TT","A","P1Y",NA,"1968",32305,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1962",186537.7,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","POL","TT","A","P1Y",NA,"1974",33691,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","POL","TT","A","P1Y",NA,"1975",34022,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHE","TT","A","P1Y",NA,"2010",7827.97,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHE","TT","A","P1Y",NA,"2011",7912.398,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1967",198712.1,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1968",200706,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1969",202677,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1970",205052.2,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1971",207660.7,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","OECD","TT","A","P1Y",NA,"2005",1192754,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1972",209896,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1973",211908.8,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1974",213853.9,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1975",215973.2,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1976",218035.2,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"1977",220239.4,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1956",24752,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1957",25074,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1958",25382,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1959",25670,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1960",26110,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1961",26413,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1962",26795,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1963",27102,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1964",27411,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1965",27787,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1966",28062,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1967",28047,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1968",28131,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1969",28479,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1970",28867,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1971",29265,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1972",29468,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1973",29646,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1974",29669,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1975",29499,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1976",29316,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1977",29243,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1978",29211,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1979",29252,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1980",29417,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1981",29501,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1982",29482,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1983",29365,"B","Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1984",29241,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1985",29181,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1986",29233,"B","Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1987",29323,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1988",29544,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1989",29891,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1990",30583,"B","Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1991",38663,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1992",39054,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1993",39415,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1994",39556,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1995",39718,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1996",39874,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1997",39982,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1998",39981,"B","Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"1999",40006,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"2000",40080,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"2001",40162,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"2002",40283,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"2003",40330,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"2004",40330,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"2005",40339,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"2006",40306,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"2007",40271,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"2008",40231,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"2009",40135,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"2010",40059,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"2011",39169,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"2012",39304,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"2013",39454,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","MA","A","P1Y",NA,"2014",39651,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","IDN","TT","A","P1Y",NA,"1953",76121.49,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1994",133.4,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1995",134,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1996",134.8,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1997",135.8,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1998",137.1,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1999",138.8,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","TT","A","P1Y",NA,"1973",52118.3,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","TT","A","P1Y",NA,"1974",52460.36,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"2002",143.86,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1955",5073,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1956",5097,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1957",5101,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1958",5121,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1959",5146,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1960",5167,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1961",5188,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1962",5203,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1968",33586,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1969",34443,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1970",35321,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1971",36215,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1972",37133,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1973",38073,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1974",39037,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1975",40026,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1976",40916,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1977",41769,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1978",42641,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1979",43531,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1980",44439,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1981",45540,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1982",46688,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1983",47864,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1984",49070,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1985",50307,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1986",51480,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1987",52370,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1988",53268,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1989",54192,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1990",55120,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1991",56055,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1992",56986,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1993",57913,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1994",58837,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1995",59756,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1996",60671,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1997",61582,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1998",62464,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"1999",63364,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1995",5394,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1996",5389,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1997",5382,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1998",5373,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1999",5363,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"2000",5353,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"2001",5344,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"2002",5331,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"2003",5318,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"2004",5309,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"2005",5298,"B","Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"2006",5289,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"2007",5281,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"2008",5272,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"2009",5263,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"2010",5250,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"2011",5234,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"2012",5200,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"2013",5183,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"2014",5165,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1971",51529,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1972",52639,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1973",53331,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1974",54010,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1975",55091,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1976",55665,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1977",56199,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1978",56704,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1979",57180,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","TT","A","P1Y",NA,"1956",161.4,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1981",58002,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1982",58402,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1983",58790,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1984",59155,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1985",59497,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1986",59805,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1987",60091,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1988",60352,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1989",60581,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1990",60697,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1991",60905,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1992",61096,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1993",61228,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1994",61328,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1995",61574,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1996",61687,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1997",61805,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1998",61919,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1999",61972,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","TT","A","P1Y",NA,"1972",209.2,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"2001",62244,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","TT","A","P1Y",NA,"1974",215.2,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","TT","A","P1Y",NA,"1975",218,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"2004",62295,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","TT","A","P1Y",NA,"1978",223.5,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"2006",62330,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"2007",62310,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","TT","A","P1Y",NA,"1981",230.8,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"2009",62130,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"2010",62328,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"2011",62184,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"2012",62029,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"2013",61909,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"2011",10557.56,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"2012",10514.84,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISR","FE","A","P1Y",NA,"1955",879.8,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISR","FE","A","P1Y",NA,"1956",921,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISR","FE","A","P1Y",NA,"1957",972.8,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISR","FE","A","P1Y",NA,"1958",1000.4,NA,"Persons","Population","Thousands"
